Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper
Vis,2011,10.1109/TVCG.2011.168,pierluigi taddei,2,Middle,5,1
Vis,2011,10.1109/TVCG.2011.168,giorgio corani,3,Middle,7,1
Vis,2011,10.1109/TVCG.2011.168,luca maria gambardella,4,Middle,26,1
Vis,2011,10.1109/TVCG.2011.168,cristina magli,5,Middle,3,1
Vis,2011,10.1109/TVCG.2011.168,luca gianaroli,6,Last,3,1
InfoVis,2011,10.1109/TVCG.2011.169,ulrik brandes,1,First,15,4
InfoVis,2011,10.1109/TVCG.2011.169,bobo nick,2,Last,4,1
Vis,2011,10.1109/TVCG.2011.170,darrel palke,1,First,1,1
Vis,2011,10.1109/TVCG.2011.170,zhongzang lin,2,Middle,3,1
Vis,2011,10.1109/TVCG.2011.170,guoning chen,3,Middle,8,2
Vis,2011,10.1109/TVCG.2011.170,harry yeh,4,Middle,3,1
Vis,2011,10.1109/TVCG.2011.170,paul vincent,5,Middle,3,1
Vis,2011,10.1109/TVCG.2011.170,robert s. laramee,6,Middle,11,6
Vis,2011,10.1109/TVCG.2011.170,eugene zhang,7,Last,12,5
Vis,2011,10.1109/TVCG.2011.171,guangyu zou,1,First,6,2
Vis,2011,10.1109/TVCG.2011.171,jiaxi hu,2,Middle,8,1
Vis,2011,10.1109/TVCG.2011.171,xianfeng gu,3,Middle,15,7
Vis,2011,10.1109/TVCG.2011.171,jing hua,4,Last,13,5
Vis,2011,10.1109/TVCG.2011.173,marc ruiz,1,First,4,1
Vis,2011,10.1109/TVCG.2011.173,anton bardera,2,Middle,9,1
Vis,2011,10.1109/TVCG.2011.173,imma boada,3,Middle,12,1
Vis,2011,10.1109/TVCG.2011.173,ivan viola,4,Last,10,6
InfoVis,2011,10.1109/TVCG.2011.174,jo wood,1,First,13,5
InfoVis,2011,10.1109/TVCG.2011.174,donia badawood,2,Middle,1,1
InfoVis,2011,10.1109/TVCG.2011.174,jason dykes,3,Middle,13,6
InfoVis,2011,10.1109/TVCG.2011.174,aidan slingsby,4,Last,6,4
InfoVis,2011,10.1109/TVCG.2011.175,jessica hullman,1,First,1,1
InfoVis,2011,10.1109/TVCG.2011.175,eytan adar,2,Middle,17,1
InfoVis,2011,10.1109/TVCG.2011.175,priti shah,3,Last,10,1
InfoVis,2011,10.1109/TVCG.2011.176,nivan ferreira,1,First,1,1
InfoVis,2011,10.1109/TVCG.2011.176,lauro didier lins,2,Middle,4,2
InfoVis,2011,10.1109/TVCG.2011.176,daniel fink,3,Middle,12,1
InfoVis,2011,10.1109/TVCG.2011.176,steve kelling,4,Middle,6,1
InfoVis,2011,10.1109/TVCG.2011.176,christopher wood,5,Middle,35,1
